,symbol,date,dividend
192517,FMB,2018-02-21,0.1125
192518,FMHI,2018-02-21,0.135
192519,FRME,2018-03-01,0.18
192520,FSFG,2018-03-01,0.15
192521,FTHI,2018-02-21,0.08
192522,FTLB,2018-02-21,0.055
192523,FTSL,2018-02-21,0.145
192524,FTSM,2018-02-21,0.0825
192525,GBNK,2018-02-22,0.1625
192526,GECC,2018-02-27,0.083
192527,GLDI,2018-02-20,0.0294
192528,GNMA,2018-03-01,0.0924
192529,GPRE,2018-02-22,0.12
192530,HAYN,2018-02-28,0.22
192531,HBHCL,2018-02-28,0.3719
192532,HCAP,2018-02-20,0.095
192533,HCAPZ,2018-02-28,0.3828
192534,HEES,2018-02-26,0.275
192535,HRZN,2018-02-20,0.1
192536,HYLS,2018-02-21,0.225
192537,HYND,2018-02-20,0.09
192538,HYXE,2018-03-01,0.2209
192539,HYZD,2018-02-20,0.09
192540,IBKR,2018-02-28,0.1
192541,IEF,2018-03-01,0.1593
192542,IEI,2018-03-01,0.163
192543,FAM,2018-03-01,0.075
192544,FLR,2018-02-28,0.21
192545,FT,2018-02-27,0.032
192546,GPI,2018-02-28,0.26
192547,KNX,2018-02-28,0.06
192548,AB,2018-02-22,0.84
192549,ABX,2018-02-27,0.03
192550,ACCO,2018-02-28,0.06
192551,EIA,2018-02-20,0.0442
192552,EIM,2018-02-20,0.0479
192553,EIO,2018-02-20,0.0469
192554,EIP,2018-02-20,0.0486
192555,EIV,2018-02-20,0.048
192556,EMJ,2018-02-20,0.0491
192557,ENX,2018-02-20,0.0448
192558,EVM,2018-02-20,0.0395
192559,FTF,2018-02-27,0.103
192560,IMO,2018-03-01,0.16
192561,LBY,2018-02-27,0.1175
192562,MAB,2018-02-20,0.0434
192563,MIW,2018-02-20,0.0475
192564,NBH,2018-02-27,0.0675
192565,NBO,2018-02-27,0.0437
192566,NBW,2018-02-27,0.0512
192567,NYH,2018-02-20,0.0439
192568,UFAB,2018-02-27,0.15
192569,AED,2018-02-28,0.406
192570,AEH,2018-02-28,0.398
192571,AEM,2018-02-28,0.11
192572,AEUA,2018-02-22,0.9375
192573,AFB,2018-03-01,0.0458
192574,AFL,2018-02-20,0.52
192575,AFSS,2018-02-28,0.453
192576,AFST,2018-02-28,0.469
192577,AGD,2018-02-20,0.065
192578,AGN,2018-02-27,0.72
192579,AHL,2018-02-22,0.24
192580,AIC,2018-02-27,0.4219
192581,AIZ,2018-02-23,0.56
192582,AJG,2018-03-01,0.41
192583,AKP,2018-03-01,0.0421
192584,ALV,2018-02-21,0.6
192585,ANDV,2018-02-27,0.59
192586,AOD,2018-02-20,0.0575
192587,APLE,2018-03-01,0.1
192588,APO,2018-02-20,0.66
192589,ARD,2018-02-26,0.14
192590,ARDC,2018-02-21,0.1075
192591,ARES,2018-02-23,0.4
192592,ASB,2018-02-28,0.15
192593,ASH,2018-02-28,0.225
192594,ATO,2018-02-23,0.485
192595,AVA,2018-02-22,0.3725
192596,AVAL,2018-02-27,0.0334
192597,AVX,2018-02-22,0.115
192598,AWF,2018-03-01,0.0699
192599,AWP,2018-02-20,0.05
192600,AYR,2018-02-27,0.28
192601,B,2018-02-22,0.14
192602,BAC,2018-03-01,0.12
192603,BAM,2018-02-27,0.15
192604,BAX,2018-03-01,0.16
192605,BBU,2018-02-27,0.0625
192606,BC,2018-02-26,0.19
192607,BCC,2018-02-28,0.07
192608,BEP,2018-02-27,0.49
192609,BGB,2018-02-20,0.105
192610,BGCA,2018-02-28,0.508
192611,BGX,2018-02-20,0.103
192612,BIF,2018-02-20,0.034
192613,BIP,2018-02-27,0.47
192614,BLL,2018-02-28,0.1
192615,BMI,2018-02-27,0.13
192616,BOH,2018-02-27,0.52
192617,BSL,2018-02-20,0.097
192618,BWA,2018-02-28,0.17
192619,BWP,2018-02-21,0.1
192620,CADE,2018-02-28,0.125
192621,CBT,2018-02-22,0.315
192622,CCE,2018-02-26,0.26
192623,CCL,2018-02-22,0.45
192624,CFR,2018-02-27,0.57
192625,CHE,2018-02-23,0.28
192626,CLDT,2018-02-27,0.11
192627,CMI,2018-02-22,1.08
192628,CMP,2018-02-28,0.72
192629,CNA,2018-02-23,2.3
192630,COTY,2018-02-27,0.125
192631,CPF,2018-02-27,0.19
192632,CPG,2018-02-27,0.03
192633,CR,2018-02-27,0.35
192634,CRT,2018-02-27,0.1416
192635,CSS,2018-02-28,0.2
192636,CTB,2018-02-28,0.105
192637,CTBB,2018-02-27,0.4063
192638,CTT,2018-02-27,0.135
192639,CTY,2018-02-27,0.3828
192640,CUB,2018-02-28,0.135
192641,CUBS,2018-02-28,0.398
192642,CUK,2018-02-22,0.45
192643,CXP,2018-02-28,0.2
192644,D,2018-03-01,0.835
192645,DAL,2018-02-22,0.305
192646,DAN,2018-03-01,0.1
192647,DBD,2018-02-23,0.1
192648,DEO,2018-02-22,1.4232
192649,DFP,2018-02-20,0.148
192650,DFS,2018-02-21,0.35
192651,DHI,2018-02-22,0.125
192652,DNB,2018-02-21,0.5225
192653,DNP,2018-02-27,0.065
192654,DOV,2018-02-27,0.47
192655,DTY,2018-02-27,0.375
192656,DWDP,2018-02-27,0.38
192657,DXB,2018-02-21,0.4094
192658,EAB,2018-02-27,0.3063
192659,EAE,2018-02-27,0.2969
192660,EAI,2018-02-27,0.3047
192661,EFC,2018-02-28,0.41
192662,EFF,2018-02-20,0.074
192663,EFR,2018-02-20,0.073
192664,EFT,2018-02-20,0.07
192665,EL,2018-02-27,0.38
192666,ELC,2018-02-27,0.3047
192667,ELU,2018-02-27,0.2938
192668,ENJ,2018-02-27,0.3125
192669,EOI,2018-02-20,0.0864
192670,EOS,2018-02-20,0.0875
192671,EOT,2018-02-20,0.0859
192672,EPR,2018-02-27,0.36
192673,ERF,2018-02-27,0.01
192674,ETB,2018-02-20,0.108
192675,ETG,2018-02-20,0.1025
192676,ETJ,2018-02-20,0.076
192677,ETO,2018-02-20,0.18
192678,ETV,2018-02-20,0.1108
192679,ETW,2018-02-20,0.091
192680,ETX,2018-02-20,0.0709
192681,ETY,2018-02-20,0.0843
192682,EVG,2018-02-20,0.0765
192683,EVR,2018-02-22,0.4
192684,EVT,2018-02-20,0.145
192685,EXG,2018-02-20,0.076
192686,EZT,2018-02-27,0.3516
192687,FBHS,2018-02-22,0.2
192688,FCT,2018-03-01,0.06
192689,FDEU,2018-03-01,0.121
192690,FDS,2018-02-27,0.56
192691,FEI,2018-03-01,0.1183
192692,FF,2018-02-28,0.06
192693,FFC,2018-02-20,0.114
192694,FGB,2018-02-22,0.175
192695,FHY,2018-03-01,0.08
192696,FIF,2018-03-01,0.11
192697,FIV,2018-03-01,0.0417
192698,FLC,2018-02-20,0.119
192699,FLO,2018-03-01,0.17
192700,FMN,2018-02-22,0.061
192701,FMY,2018-03-01,0.065
192702,FPF,2018-03-01,0.1525
192703,FPL,2018-03-01,0.105
192704,FSD,2018-03-01,0.105
192705,FTV,2018-02-22,0.07
192706,GE,2018-02-23,0.12
192707,GER,2018-02-21,0.16
192708,GFF,2018-02-21,0.07
192709,GJT,2018-02-27,0.047
192710,GLW,2018-02-27,0.18
192711,GMZ,2018-02-21,0.21
192712,GRA,2018-02-28,0.24
192713,GS,2018-02-28,0.75
192714,GSK,2018-02-22,0.6385
192715,GXP,2018-02-26,0.275
192716,HBB,2018-02-28,0.085
192717,HCA,2018-02-28,0.35
192718,HCC,2018-02-22,0.05
192719,HE,2018-02-21,0.31
192720,HFC,2018-02-27,0.33
192721,HFRO,2018-02-20,0.077
192722,HGT,2018-02-27,0.0093
192723,HIE,2018-02-21,0.116
192724,HII,2018-02-22,0.72
192725,HLI,2018-03-01,0.2
192726,HLT,2018-03-01,0.15
192727,HNI,2018-02-23,0.285
192728,HON,2018-02-22,0.745
192729,HQH,2018-02-27,0.48
192730,HQL,2018-02-27,0.4
192731,HR,2018-02-22,0.3
192732,HSBC,2018-02-22,1.05
192733,HSEB,2018-02-27,0.5
192734,HSY,2018-02-22,0.656
192735,HTFA,2018-02-28,0.3906
192736,HUBB,2018-02-27,0.77
192737,HY,2018-02-28,0.3025
192738,ICL,2018-02-27,0.1887
192739,ICL,2018-02-28,0.054
192740,IGD,2018-03-01,0.061
192741,IID,2018-03-01,0.052
192742,IP,2018-02-20,0.475
192743,IPG,2018-02-28,0.21
192744,ISF,2018-02-28,0.398
192745,ITG,2018-02-26,0.07
192746,ITUB,2018-03-01,0.0046
192747,JBN,2018-02-27,0.875
192748,JBR,2018-02-27,0.875
192749,JMP,2018-02-27,0.03
192750,JNJ,2018-02-26,0.84
192751,JNPR,2018-02-28,0.18
192752,KEY,2018-02-26,0.105
192753,KTP,2018-02-27,0.953
192754,L,2018-02-27,0.0625
192755,LB,2018-02-22,0.6
192756,LLL,2018-02-28,0.8
192757,LMT,2018-02-28,2.0
192758,LPX,2018-02-23,0.13
192759,MAC,2018-02-20,0.74
192760,MAIN,2018-02-21,0.19
192761,MCC,2018-02-20,0.16
192762,MCD,2018-02-28,1.01
192763,MCK,2018-02-28,0.34
192764,MDLY,2018-02-21,0.2
192765,MDP,2018-02-27,0.545
192766,MFC,2018-02-20,0.22
192767,MFD,2018-02-22,0.3
192768,MHLA,2018-02-27,0.4141
192769,MIXT,2018-02-22,0.052
192770,MIY,2018-03-14,0.057
192771,MLI,2018-03-15,0.1
192772,MLM,2018-03-02,0.44
192773,MLR,2018-03-16,0.18
192774,MMD,2018-03-14,0.09
192775,MMT,2018-03-13,0.043
192776,MNE,2018-03-14,0.04
192777,MO,2018-03-14,0.7
192778,MPA,2018-03-14,0.0555
192779,MPW,2018-03-14,0.25
192780,MQT,2018-03-14,0.054
192781,MQY,2018-03-14,0.063
192782,MRK,2018-03-14,0.48
192783,MSI,2018-03-14,0.52
192784,MSL,2018-03-14,0.01
192785,MSP,2018-03-14,0.26
192786,MTB,2018-03-02,0.75
192787,MUA,2018-03-14,0.0545
192788,MUC,2018-03-14,0.0535
192789,MUE,2018-03-14,0.054
192790,MUH,2018-03-14,0.0675
192791,MUI,2018-03-14,0.0445
192792,MUJ,2018-03-14,0.0595
192793,MUS,2018-03-14,0.0635
192794,MVT,2018-03-14,0.0635
192795,MYC,2018-03-14,0.052
192796,MYD,2018-03-14,0.061
192797,MYE,2018-03-19,0.135
192798,MYF,2018-03-14,0.0695
192799,MYI,2018-03-14,0.0585
192800,MYJ,2018-03-14,0.0605
192801,MYN,2018-03-14,0.0475
192802,MZF,2018-03-14,0.045
192803,NAC,2018-03-14,0.0585
192804,NAD,2018-03-14,0.0575
192805,NAN,2018-03-14,0.048
192806,NAZ,2018-03-14,0.044
192807,NBB,2018-03-14,0.103
192808,NBD,2018-03-14,0.0955
192809,NBR,2018-03-12,0.06
192810,NCA,2018-03-14,0.0285
192811,NCB,2018-03-14,0.054
192812,NCV,2018-03-09,0.065
192813,NCZ,2018-03-09,0.0575
192814,NEA,2018-03-14,0.058
192815,NEM,2018-03-07,0.14
192816,NEU,2018-03-14,1.75
192817,NEV,2018-03-14,0.065
192818,NEWM,2018-03-13,0.37
192819,NEXA,2018-03-13,0.6
192820,NFJ,2018-03-09,0.225
192821,NHA,2018-03-14,0.0165
192822,NHF,2018-03-21,0.2
192823,NID,2018-03-14,0.047
192824,NIE,2018-03-09,0.38
192825,NIM,2018-03-14,0.026
192826,NIQ,2018-03-14,0.0345
192827,NJR,2018-03-14,0.2725
192828,NJV,2018-03-14,0.0475
192829,NKE,2018-03-02,0.2
192830,NKG,2018-03-14,0.038
192831,NKX,2018-03-14,0.056
192832,NLSN,2018-03-06,0.34
192833,NMFC,2018-03-14,0.34
192834,NMI,2018-03-14,0.039
192835,NMS,2018-03-14,0.06
192836,NMT,2018-03-14,0.05
192837,NMY,2018-03-14,0.0475
192838,NMZ,2018-03-14,0.06
192839,NNA,2018-03-21,0.02
192840,NNC,2018-03-14,0.039
192841,NNY,2018-03-14,0.03
192842,NOA,2018-03-05,0.02
192843,NOC,2018-03-02,1.1
192844,NOM,2018-03-14,0.0465
192845,NOV,2018-03-15,0.05
192846,NPN,2018-03-14,0.043
192847,NPO,2018-03-06,0.24
192848,NPV,2018-03-14,0.046
192849,NQP,2018-03-14,0.0535
192850,NRE,2018-03-16,0.15
192851,NRK,2018-03-14,0.045
192852,NSA,2018-03-14,0.28
192853,NSL,2018-03-14,0.037
192854,NSP,2018-03-07,0.2
192855,NTC,2018-03-14,0.041
192856,NTX,2018-03-14,0.0485
192857,NUM,2018-03-14,0.0445
192858,NUO,2018-03-14,0.0485
192859,NUV,2018-03-14,0.031
192860,NUW,2018-03-14,0.06
192861,NVG,2018-03-14,0.0725
192862,NVS,2018-03-06,2.977
192863,NWE,2018-03-14,0.55
192864,NX,2018-03-14,0.04
192865,NXC,2018-03-14,0.044
192866,NXJ,2018-03-14,0.058
192867,NXN,2018-03-14,0.042
192868,NXP,2018-03-14,0.0455
192869,NXQ,2018-03-14,0.042
192870,NXR,2018-03-14,0.0435
192871,NXRT,2018-03-19,0.25
192872,NYV,2018-03-14,0.0425
192873,NZF,2018-03-14,0.07
192874,OAKS,2018-03-14,0.0333
192875,OC,2018-03-08,0.21
192876,OEC,2018-03-09,0.2
192877,OIA,2018-03-14,0.0344
192878,OMAM,2018-03-15,0.09
192879,OMC,2018-03-08,0.6
192880,OMI,2018-03-14,0.26
192881,OPP,2018-03-14,0.15
192882,ORA,2018-03-13,0.23
192883,ORI,2018-03-02,0.195
192884,OUT,2018-03-08,0.36
192885,OXY,2018-03-08,0.77
192886,PB,2018-03-15,0.36
192887,PCI,2018-03-09,0.1641
192888,PCK,2018-03-09,0.035
192889,PCM,2018-03-09,0.08
192890,PCN,2018-03-09,0.1125
192891,PCQ,2018-03-09,0.077
192892,PDI,2018-03-09,0.2205
192893,PDT,2018-03-09,0.0975
192894,PEG,2018-03-07,0.45
192895,PFD,2018-03-21,0.078
192896,PFL,2018-03-09,0.09
192897,PFN,2018-03-09,0.08
192898,PFO,2018-03-21,0.066
192899,PGP,2018-03-09,0.122
192900,PGZ,2018-03-15,0.11
192901,PHD,2018-03-13,0.06
192902,PHK,2018-03-09,0.0807
192903,PHM,2018-03-15,0.09
192904,PHT,2018-03-13,0.065
192905,PJT,2018-03-06,0.05
192906,PKG,2018-03-14,0.63
192907,PKO,2018-03-09,0.19
192908,PLD,2018-03-14,0.48
192909,PLOW,2018-03-21,0.265
192910,PM,2018-03-21,1.07
192911,PMF,2018-03-09,0.0597
192912,PML,2018-03-09,0.065
192913,PMX,2018-03-09,0.0558
192914,PNF,2018-03-09,0.057
192915,PNI,2018-03-09,0.0507
192916,POL,2018-03-19,0.175
192917,PPL,2018-03-08,0.41
192918,PPR,2018-03-09,0.021
192919,PSA,2018-03-13,2.0
192920,PSB,2018-03-13,0.85
192921,PSF,2018-03-20,0.172
192922,PTY,2018-03-09,0.13
192923,PX,2018-03-06,0.825
192924,PYN,2018-03-09,0.0423
192925,PZC,2018-03-09,0.045
192926,QSR,2018-03-14,0.45
192927,QTS,2018-03-21,0.41
192928,QUAD,2018-03-16,0.3
192929,RA,2018-03-13,0.199
192930,RCI,2018-03-09,0.48
192931,RCL,2018-03-06,0.6
192932,RCS,2018-03-09,0.072
192933,RE,2018-03-06,1.3
192934,RF,2018-03-08,0.09
192935,RFI,2018-03-20,0.08
192936,RGR,2018-03-14,0.23
192937,RIV,2018-03-15,0.21
192938,RLGY,2018-03-09,0.09
192939,RMAX,2018-03-06,0.2
192940,RMT,2018-03-09,0.18
192941,RNP,2018-03-20,0.124
192942,ROYT,2018-03-09,0.0399
192943,RPT,2018-03-19,0.22
192944,RQI,2018-03-20,0.08
192945,RRC,2018-03-15,0.02
192946,RS,2018-03-15,0.5
192947,RVT,2018-03-09,0.29
192948,RWT,2018-03-14,0.28
192949,RYAM,2018-03-15,0.07
192950,RYN,2018-03-15,0.25
192951,SAH,2018-03-14,0.06
192952,SAR,2018-03-13,0.5
192953,SBR,2018-03-14,0.2107
192954,SCG,2018-03-09,0.6125
192955,SCI,2018-03-14,0.17
192956,SCL,2018-03-02,0.225
192957,SDLP,2018-03-02,0.1
192958,SEMG,2018-03-08,0.4725
192959,SFL,2018-03-16,0.35
192960,SJI,2018-03-16,0.28
192961,SJR,2018-03-14,0.0988
192962,SLCA,2018-03-14,0.0625
192963,SNDR,2018-03-14,0.06
192964,SNR,2018-03-07,0.26
192965,SNV,2018-03-14,0.25
192966,SPR,2018-03-16,0.1
192967,SPXX,2018-03-14,0.28
192968,SR,2018-03-09,0.5625
192969,SRF,2018-03-16,0.04
192970,SRV,2018-03-16,0.0903
192971,SSI,2018-03-05,0.05
192972,SSL,2018-03-14,0.4268
192973,SSL,2018-03-15,0.4268
192974,STAY,2018-03-12,0.21
192975,STC,2018-03-14,0.3
192976,STM,2018-03-19,0.06
192977,STNG,2018-03-09,0.01
192978,SU,2018-03-02,0.36
192979,SWJ,2018-03-13,0.359
192980,SWK,2018-03-08,0.63
192981,SYX,2018-03-08,0.11
192982,SZC,2018-03-09,0.1367
192983,TAP,2018-03-02,0.41
192984,TCAP,2018-03-13,0.3
192985,TCO,2018-03-14,0.655
192986,TCRX,2018-03-14,0.422
192987,TCRZ,2018-03-14,0.422
192988,TDJ,2018-03-13,0.438
192989,TDS,2018-03-15,0.16
192990,TECK,2018-03-14,0.05
192991,TEN,2018-03-05,0.25
192992,TEO,2018-03-19,0.787
192993,TEX,2018-03-08,0.1
192994,TG,2018-03-15,0.11
192995,TGNA,2018-03-08,0.07
192996,THG,2018-03-08,0.54
192997,THGA,2018-03-14,0.397
192998,THQ,2018-03-19,0.1125
192999,THW,2018-03-19,0.1167
193000,TIER,2018-03-14,0.18
193001,TIF,2018-03-19,0.5
193002,TLRD,2018-03-16,0.18
193003,TMO,2018-03-14,0.17
193004,TNK,2018-03-02,0.03
193005,TOT,2018-03-15,0.764
193006,TPL,2018-03-08,3.0
193007,TPR,2018-03-08,0.338
193008,TPZ,2018-03-21,0.125
193009,TR,2018-03-05,0.09
193010,TRCO,2018-03-09,0.25
193011,TROX,2018-03-09,0.045
193012,TRTN,2018-03-09,0.45
193013,TRV,2018-03-08,0.72
193014,TSLF,2018-03-15,0.096
193015,TSLX,2018-03-14,0.39
193016,TSS,2018-03-21,0.13
193017,TU,2018-03-08,0.505
193018,TUP,2018-03-19,0.68
193019,TXT,2018-03-09,0.02
193020,TY,2018-03-21,0.2301
193021,UE,2018-03-14,0.22
193022,UGI,2018-03-14,0.25
193023,UGP,2018-03-02,0.2775
193024,UNF,2018-03-08,0.0375
193025,UNH,2018-03-08,0.75
193026,USPH,2018-03-20,0.23
193027,UTF,2018-03-20,0.155
193028,UZA,2018-03-13,0.434
193029,VALE,2018-03-07,0.1506
193030,VBF,2018-03-14,0.069
193031,VCV,2018-03-14,0.051
193032,VFC,2018-03-08,0.46
193033,VGI,2018-03-09,0.156
193034,VGM,2018-03-14,0.0601
193035,VGR,2018-03-19,0.4
193036,VHI,2018-03-09,0.02
193037,VKQ,2018-03-14,0.0563
193038,VLT,2018-03-14,0.084
193039,VLY,2018-03-14,0.11
193040,VMO,2018-03-14,0.0554
193041,VPV,2018-03-14,0.058
193042,VR,2018-03-14,0.38
193043,VSH,2018-03-13,0.0675
193044,VTA,2018-03-14,0.0625
193045,VTN,2018-03-14,0.0583
193046,VVI,2018-03-15,0.1
193047,VVR,2018-03-14,0.0195
193048,WALA,2018-03-14,0.391
193049,WHG,2018-03-08,0.68
193050,WIA,2018-03-14,0.0345
193051,WIW,2018-03-14,0.036
193052,WM,2018-03-08,0.465
193053,WMB,2018-03-08,0.34
193054,WMT,2018-03-08,0.52
193055,WOR,2018-03-14,0.21
193056,WPG,2018-03-02,0.25
193057,WR,2018-03-08,0.4
193058,WRB,2018-03-13,0.14
193059,WRE,2018-03-14,0.3
193060,WRI,2018-03-07,0.395
193061,WSR,2018-04-02,0.095
193062,WTM,2018-03-16,1.0
193063,WU,2018-03-15,0.19
193064,WWE,2018-03-14,0.12
193065,WWW,2018-03-29,0.08
193066,WYN,2018-03-14,0.66
193067,XFLT,2018-03-14,0.069
193068,XHR,2018-03-28,0.275
193069,XRX,2018-03-28,0.25
193070,Y,2018-03-02,10.0
193071,ZBH,2018-03-28,0.24
193072,ZTO,2018-03-22,0.2
193073,ZTR,2018-03-09,0.113
193074,IPHS,2018-03-08,0.48
193075,IPKW,2018-03-19,0.0935
193076,IRDMB,2018-03-07,16.875
193077,IROQ,2018-03-22,0.1
193078,ISTB,2018-04-02,0.1024
193079,ISTR,2018-04-06,0.035
193080,ITIC,2018-03-19,0.4
193081,ITRN,2018-03-26,0.24
193082,IUSB,2018-04-02,0.1227
193083,IUSG,2018-03-22,0.1596
193084,IUSV,2018-03-22,0.3114
193085,IVFVC,2018-03-15,0.04
193086,JACK,2018-03-02,0.4
193087,JCS,2018-03-14,0.04
193088,JJSF,2018-03-14,0.45
193089,JKI,2018-03-22,0.8182
193090,JRVR,2018-03-09,0.3
193091,JSM,2018-03-13,0.375
193092,JSMD,2018-03-29,0.0236
193093,JSML,2018-03-29,0.071
193094,JXSB,2018-03-28,0.1
193095,KBAL,2018-03-22,0.07
193096,KBWB,2018-03-19,0.1946
193097,KBWD,2018-03-19,0.1872
193098,KBWP,2018-03-19,0.1935
193099,KBWR,2018-03-19,0.1525
193100,KBWY,2018-03-19,0.2197
193101,KCAP,2018-04-05,0.1
193102,KCAPL,2018-03-14,0.3828
193103,KEQU,2018-03-08,0.17
193104,KFRC,2018-03-08,0.12
193105,KHC,2018-03-08,0.625
193106,KRNY,2018-03-06,0.03
193107,LAMR,2018-03-16,0.91
193108,LANC,2018-03-08,0.6
193109,LAND,2018-03-19,0.0442
193110,LANDP,2018-03-19,0.1328
193111,LDRI,2018-03-19,0.0415
193112,LECO,2018-03-28,0.39
193113,LKOR,2018-04-02,0.1761
193114,LMAT,2018-03-21,0.07
193115,LMBS,2018-03-22,0.1175
193116,LMNR,2018-04-05,0.0625
193117,LMNX,2018-03-22,0.06
193118,LMRKP,2018-03-29,0.5
193119,LPLA,2018-03-08,0.25
193120,LRCX,2018-03-06,0.5
193121,LVHD,2018-03-26,0.242
193122,MANT,2018-03-08,0.25
193123,MBB,2018-04-02,0.2545
193124,MBFI,2018-03-14,0.24
193125,MBIN,2018-03-14,0.06
193126,MBSD,2018-04-02,0.0622
193127,MBWM,2018-03-08,0.22
193128,MCEF,2018-03-13,0.055
193129,MCHX,2018-03-07,0.5
193130,MDIV,2018-03-22,0.1211
193131,MDLZ,2018-03-28,0.22
193132,MEOH,2018-03-15,0.33
193133,MERC,2018-03-27,0.125
193134,MFINL,2018-03-28,0.5625
193135,MFSF,2018-03-08,0.18
193136,MGIC,2018-03-12,0.13
193137,MGPI,2018-03-08,0.08
193138,MHLD,2018-03-29,0.15
193139,MNDO,2018-03-07,0.3
193140,MNRO,2018-03-15,0.18
193141,MORN,2018-04-05,0.25
193142,MPWR,2018-03-28,0.3
193143,MRCC,2018-03-15,0.35
193144,MRTN,2018-03-16,0.025
193145,MRVL,2018-03-28,0.06
193146,MSFG,2018-03-02,0.18
193147,MTBCP,2018-03-28,0.2292
193148,MTEX,2018-03-20,0.125
193149,MTGE,2018-03-28,0.5
193150,MTGEP,2018-03-28,0.5078
193151,MTSC,2018-03-16,0.3
193152,NCMI,2018-03-21,0.17
193153,NDAQ,2018-03-15,0.38
193154,NEWT,2018-03-19,0.4
193155,NEWTZ,2018-03-14,0.4688
193156,NGHC,2018-03-29,0.04
193157,NGHCN,2018-03-28,0.4688
193158,NGHCO,2018-03-28,0.4688
193159,NGHCP,2018-03-28,0.4688
193160,NRCIA,2018-03-28,0.1
193161,NRCIB,2018-03-28,0.6
193162,NRIM,2018-03-07,0.24
193163,NTAP,2018-04-05,0.2
193164,NTRI,2018-03-07,0.25
193165,NTRS,2018-03-08,0.42
193166,NTRSP,2018-03-14,0.3656
193167,NWS,2018-03-13,0.1
193168,NWSA,2018-03-13,0.1
193169,NYMT,2018-03-28,0.2
193170,NYMTN,2018-03-28,0.5
193171,NYMTO,2018-03-28,0.4922
193172,NYMTP,2018-03-28,0.4844
193173,OBCI,2018-03-29,0.06
193174,OCSI,2018-03-14,0.14
193175,OCSL,2018-03-14,0.085
193176,ODFL,2018-03-05,0.13
193177,OFS,2018-03-21,0.34
193178,OHAI,2018-03-28,0.02
193179,OKDCC,2018-04-02,0.0287
193180,OLBK,2018-03-15,0.08
193181,OLD,2018-03-29,0.1152
193182,OLED,2018-03-14,0.06
193183,ONEQ,2018-03-16,0.44
193184,ORG,2018-03-29,0.0165
193185,OSBCP,2018-03-28,0.195
193186,OTTW,2018-03-23,0.05
193187,OXLC,2018-03-21,0.135
193188,OXLCM,2018-03-21,0.1406
193189,OXLCO,2018-03-21,0.1563
193190,PAAS,2018-03-02,0.035
193191,PAHC,2018-03-06,0.1
193192,PBIP,2018-03-06,0.05
193193,PCH,2018-03-06,0.4
193194,PEBK,2018-03-02,0.13
193195,PEGA,2018-03-29,0.03
193196,PEGI,2018-03-28,0.422
193197,PEY,2018-03-19,0.0647
193198,PEZ,2018-03-19,0.0147
193199,PFBC,2018-04-06,0.22
193200,PFBI,2018-03-14,0.15
193201,PFF,2018-04-02,0.1659
193202,PFG,2018-03-02,0.51
193203,PFI,2018-03-19,0.1615
193204,PFLT,2018-03-16,0.095
193205,PFM,2018-03-19,0.0877
193206,PID,2018-03-19,0.0444
193207,PKW,2018-03-19,0.0763
193208,PLPC,2018-03-29,0.2
193209,PLW,2018-03-19,0.0582
193210,PMD,2018-03-16,0.15
193211,PMOM,2018-04-02,0.0535
193212,PNNT,2018-03-16,0.18
193213,POOL,2018-03-15,0.37
193214,PPH,2018-04-02,0.3943
193215,PRFZ,2018-03-19,0.0869
193216,PRIM,2018-03-28,0.06
193217,PSAU,2018-03-19,0.0285
193218,PSC,2018-04-02,0.0834
193219,PSCD,2018-03-19,0.1145
193220,PSCI,2018-03-19,0.0849
193221,PSCM,2018-03-19,0.0594
193222,PSCT,2018-03-19,0.0975
193223,PSCU,2018-03-19,0.0356
193224,PSEC,2018-03-28,0.06
193225,PSET,2018-04-02,0.096
193226,PSL,2018-03-19,0.0727
193227,PTEN,2018-03-07,0.02
193228,PUI,2018-03-19,0.0795
193229,PVAL,2018-04-02,0.0555
193230,PWOD,2018-03-12,0.47
193231,PXUS,2018-04-02,0.5507
193232,PY,2018-04-02,0.1209
193233,PYZ,2018-03-19,0.0278
193234,QABA,2018-03-22,0.1393
193235,QCLN,2018-03-22,0.0098
193236,QCRH,2018-03-15,0.06
193237,QINC,2018-03-22,0.1138
193238,QLC,2018-03-19,0.0964
193239,QQEW,2018-03-22,0.0366
193240,QQQ,2018-03-19,0.2766
193241,QQQX,2018-03-14,0.42
193242,QQXT,2018-03-22,0.0124
193243,QTEC,2018-03-22,0.0962
193244,QTRH,2018-03-22,0.01
193245,QYLD,2018-03-21,0.2487
193246,RBCAA,2018-03-15,0.242
193247,RDVY,2018-03-22,0.1022
193248,REIS,2018-03-06,0.19
193249,RFAP,2018-03-22,0.0581
193250,RFDI,2018-03-22,0.0921
193251,RFEM,2018-03-22,0.0358
193252,RFEU,2018-03-22,0.0985
193253,RFIL,2018-03-28,0.02
193254,RGLD,2018-04-05,0.25
193255,RICK,2018-03-09,0.03
193256,RILY,2018-03-19,0.08
193257,RMCF,2018-03-05,0.12
193258,RNDV,2018-03-22,0.1085
193259,RNEM,2018-03-22,0.0068
193260,RNLC,2018-03-22,0.0605
193261,RNMC,2018-03-22,0.0421
193262,RNSC,2018-03-22,0.0386
193263,RNST,2018-03-15,0.19
193264,ROIC,2018-03-14,0.195
193265,ROST,2018-03-16,0.225
193266,RPXC,2018-03-13,0.05
193267,RRR,2018-03-14,0.1
193268,RUTH,2018-03-07,0.11
193269,SABR,2018-03-20,0.14
